歌单链接	歌单名字
https://music.163.com/playlist?id=2378567148	2018年MTV音乐录音带大奖VMA获奖名单
https://music.163.com/playlist?id=953939511	在我的BGM里化妆 没人能美过我
https://music.163.com/playlist?id=2439076205	值得细品玩味的45首精选冷门歌曲。
https://music.163.com/playlist?id=2133663200	【起床铃】我“恶毒”的室友系列
https://music.163.com/playlist?id=2552909710	FBM丨美国歌手 (Hozier)小猴
https://music.163.com/playlist?id=2546155460	看理想-慢慢听别哭（1998-2018）
https://music.163.com/playlist?id=2552796611	hiphop 从入门到放弃
https://music.163.com/playlist?id=2552698901	张雨生唱过的欧美摇滚乐
https://music.163.com/playlist?id=2544752095	THEATER 1F
https://music.163.com/playlist?id=2553000460	那些清新温柔抓耳的英文歌
https://music.163.com/playlist?id=2553166017	王慧敏小朋友的歌单
https://music.163.com/playlist?id=2552478844	Canibus代表作
https://music.163.com/playlist?id=2553596714	快手热门养生迪（快手热门同步）
https://music.163.com/playlist?id=2551506953	Martin Garrix Live at Electric Jungle
https://music.163.com/playlist?id=2552862702	愛
https://music.163.com/playlist?id=2545518152	最吸引耳膜单，没有之一
https://music.163.com/playlist?id=2549540589	*聖誕CHOICE(?????????)*
https://music.163.com/playlist?id=2552337438	CX-EST19XX
https://music.163.com/playlist?id=2550787577	2018 Rewind Music Selection
https://music.163.com/playlist?id=2550656155	RMusic playlist in 2018
https://music.163.com/playlist?id=2550055824	Duo——说唱里的双打组
https://music.163.com/playlist?id=2551649828	再见。早安午安晚安
https://music.163.com/playlist?id=2553022646	?欧美：一听前奏，就已上瘾的英文歌！
https://music.163.com/playlist?id=2544904805	「烟嗓女王」暴风雨中凛然绽放的绯色之花
https://music.163.com/playlist?id=2543240077	钢蛋の歌单
https://music.163.com/playlist?id=2547495589	專屬私人收藏
https://music.163.com/playlist?id=2549554309	【English】留学狗为了生存的保留曲目
https://music.163.com/playlist?id=2544301003	【了不起的麦瑟尔夫人】 第二季 BGM
https://music.163.com/playlist?id=2545784413	埃米纳姆/Eminem/阿姆 入门
https://music.163.com/playlist?id=2534912744	R.I.P
https://music.163.com/playlist?id=2537620726	「迪士尼公主」经典精选三十首
https://music.163.com/playlist?id=2536344244	经典rap不死
https://music.163.com/playlist?id=2548598044	众生皆苦 只有你是草莓味儿的
https://music.163.com/playlist?id=2547589066	嗨到十级地震
https://music.163.com/playlist?id=2530705308	Trippie Redd
https://music.163.com/playlist?id=2528415628	EDC珠海音乐节
https://music.163.com/playlist?id=2548228938	不停更·精选炸曲
https://music.163.com/playlist?id=2526488595	Perfect Music Friday Vol. 2
https://music.163.com/playlist?id=2507658761	泽野弘之上海12.6live现场曲目【还原顺序】
https://music.163.com/playlist?id=2519053501	《QQ飞车》经典主题音乐合集
https://music.163.com/playlist?id=2535841344	MonstercatX丛林666?SeinDern.
https://music.163.com/playlist?id=2460502056	合肥?OPUS?Music?List
https://music.163.com/playlist?id=2506437951	Alan Walker 名曲
https://music.163.com/playlist?id=2457651969	$uperlilb1ack CHH xhf一周年 2小时zb歌单
https://music.163.com/playlist?id=2401634076	《摘金奇缘\疯狂亚洲富豪》原声大碟
https://music.163.com/playlist?id=2440222425	带上耳机想炸地球的带感BGM
https://music.163.com/playlist?id=2488009505	[秋之纯真] 做一场柔软而不灭的梦.
https://music.163.com/playlist?id=2350656594	王 鹤 棣 D Y L A N
https://music.163.com/playlist?id=2520891003	炸死不偿命的rap
https://music.163.com/playlist?id=2371026249	致所有我曾爱过的男孩
https://music.163.com/playlist?id=2542359660	Monstercat×丛林666
https://music.163.com/playlist?id=2413089327	早安加晚安7小时zb音乐歌单
https://music.163.com/playlist?id=2423044708	电音·冷门|那些评论不超过1万的好歌
https://music.163.com/playlist?id=2545444764	Aquaman 《海王》〖DC电影宇宙】更新中~~~
https://music.163.com/playlist?id=2548236408	808Electrons are the Future-电子就是未来
https://music.163.com/playlist?id=2507758055	电爵//百老汇式下的舞步
https://music.163.com/playlist?id=2440878984	［Alan Walker］强力动感节奏｜双腿颤抖
https://music.163.com/playlist?id=2511017576	怀旧派对 | 灯 光 月 色 下 共 舞
https://music.163.com/playlist?id=2536552183	R&B | 漫漫寒夜庇护所
https://music.163.com/playlist?id=2488055043	[冬之静美] 飘雪是思念散落得花瓣.
https://music.163.com/playlist?id=2521732027	深圳Q-dance TSOQ预热歌单(19.01)
https://music.163.com/playlist?id=2223794347	〔Begin Again2〕朴正炫/河琳/Henry/李秀贤
https://music.163.com/playlist?id=2543748341	在你眼中 我看到了整个世界该有的温柔
https://music.163.com/playlist?id=2509314282	蓝调摇滚 | 冬日里的情绪宣泄
https://music.163.com/playlist?id=2378541135	高强度塑形区>>>HIIT动次打次精选
https://music.163.com/playlist?id=2271635222	适合跑步超燃嗨爆的歌曲
https://music.163.com/playlist?id=2311067927	DCEU丨海王 · 电影原声带
https://music.163.com/playlist?id=2425279862	??别看了 这个歌单全是狗粮
https://music.163.com/playlist?id=2503707563	冬日暖阳 | 咖啡馆街角的浪漫邂逅
https://music.163.com/playlist?id=2337976168	something just like th 大合集
https://music.163.com/playlist?id=2201318110	污wu哒，性感十足，暧昧气息满溢
https://music.163.com/playlist?id=918921916	网易云音乐评论过十万英文歌&纯音乐
https://music.163.com/playlist?id=2403730622	【猴的传人】我一天的内心戏七十二变
https://music.163.com/playlist?id=2356687840	没有九九九，只有乐悠悠：沙发流行乐
https://music.163.com/playlist?id=2078998843	格莱美2018得奖单曲
https://music.163.com/playlist?id=2432480736	倔强女嗓 | 喝一杯烈酒黄昏独自愁
https://music.163.com/playlist?id=2403733613	【骚界翘楚】 海螺人专属骚浪指南
https://music.163.com/playlist?id=2190415917	杀死伊芙 Killing Eve
https://music.163.com/playlist?id=2419475268	青年丧病 | 表面平静 心里指不定多糟心呢
https://music.163.com/playlist?id=2530739368	都是成年人，大家说话直接点
https://music.163.com/playlist?id=2427859564	质感黑嗓 | 温柔是经久不衰的情愫
https://music.163.com/playlist?id=2045794179	舒缓睡眠专用晚安曲催眠歌单名越长睡得越香
https://music.163.com/playlist?id=2493196960	国王十字车站9 3/4站台
https://music.163.com/playlist?id=2409504040	最美和声 | 细数这些歌声里的神点缀
https://music.163.com/playlist?id=2543048965	2018年12月新鲜电音速递
https://music.163.com/playlist?id=2476352601	中世纪吟唱 如梦似幻的凯尔特风情
https://music.163.com/playlist?id=2496237804	indie pop°迷幻酒精梦一场
https://music.163.com/playlist?id=2311976121	克罗地亚狂想 | 马克西姆的不羁与无限可能
https://music.163.com/playlist?id=2365942435	A Space Odyssey | 太空漫游指南
https://music.163.com/playlist?id=2522768087	【2018维密秀场】燃到极致的BGM
https://music.163.com/playlist?id=2508582918	『欧美精选』10w+ 爆火歌单！
https://music.163.com/playlist?id=2403956360	威马EX5寻光北极歌单
https://music.163.com/playlist?id=2538232964	TraP Own mY MinD；
https://music.163.com/playlist?id=2463142486	浴室KTV ^ ^ 我爱洗澡皮肤好好
https://music.163.com/playlist?id=2508028369	俏皮爵士下°复古素日游
https://music.163.com/playlist?id=2527737844	12.05丨DJ.zomboy【精选】
https://music.163.com/playlist?id=2336345537	绝佳配乐 | 黑暗美学中的荒诞主义
https://music.163.com/playlist?id=2383606051	您 的 前 奏 正 在 加 载 中▂ ▃ ▄ ▅
https://music.163.com/playlist?id=2504825791	来自网村发来电报.无损音质.配对耳机绝对炸
https://music.163.com/playlist?id=2458103997	Avicii ? 他们以这种方式向你致敬
https://music.163.com/playlist?id=2432746604	安静的孤独 | 无人的沸腾
https://music.163.com/playlist?id=2488635046	电影《胡桃夹子和四个王国》OST/BGM
https://music.163.com/playlist?id=2542714733	好听到想立刻写段rap的beat
https://music.163.com/playlist?id=2540067910	欧美励志摇滚新作歌单
https://music.163.com/playlist?id=2546891927	在我男神的BGM里 没有人能打败我:)
https://music.163.com/playlist?id=2522382800	Scorpions 蝎子乐队2018极限宇宙中国站歌单
https://music.163.com/playlist?id=2525331832	复古之旅|瞬即永恒的浪漫邂逅
https://music.163.com/playlist?id=2471352963	触碰古典音乐那淡淡的温柔【古典心情】
https://music.163.com/playlist?id=2427015603	「女声电子」跌进妩媚深情迷幻的意境
https://music.163.com/playlist?id=2530933419	The?Best?Remixes?Of?Bj?rk
https://music.163.com/playlist?id=2442711624	老棉精选电音
https://music.163.com/playlist?id=2530622577	Bon Hiver | Winter Time Again
https://music.163.com/playlist?id=2538493680	王绎龙抄袭证据
https://music.163.com/playlist?id=2497856016	星?际?遨?游丨寻宇宙之源 析万物之秘
https://music.163.com/playlist?id=2543604953	快?樂?肥?宅?水
https://music.163.com/playlist?id=2500613506	Ultra舞台上少不了的红牌『招牌曲』
https://music.163.com/playlist?id=2538119796	Trap Rap|陷阱说唱的低音冲击
https://music.163.com/playlist?id=2420532023	「沉溺」夜幕缭绕 孤音绕耳
https://music.163.com/playlist?id=2539136937	Spinning'Records怀旧金曲
https://music.163.com/playlist?id=2511716432	世间再无斯坦·李，但超级英雄永存?
https://music.163.com/playlist?id=2124717681	电影《无敌破坏王2:大闹互联网》BGM/OST
https://music.163.com/playlist?id=2501204980	广东潮州MiuMiu酒吧2018年11月歌单
https://music.163.com/playlist?id=2533517667	热舞文化集团深圳宝安店推荐12月歌单
https://music.163.com/playlist?id=2510847204	听懂此单即懂人生 ? 电音与灵魂的碰撞
https://music.163.com/playlist?id=2449508255	当说唱遇到Dubstep电音『极限爆炸』
https://music.163.com/playlist?id=2480546703	毒液 Venom 姆爷主题曲+影片原声
https://music.163.com/playlist?id=2338710829	长大 就是把哭声调成静音的过程
https://music.163.com/playlist?id=2410145937	「电音」爆炸性氛围深陷：无序规律
https://music.163.com/playlist?id=2514568616	潇洒小姐萧鸭芝
https://music.163.com/playlist?id=2544382664	韩剧《男朋友》 OST&BGM
https://music.163.com/playlist?id=2488188060	?超燃电音丨当小马丁遇上艾伦沃克
https://music.163.com/playlist?id=2528755337	布兰妮的圣诞节歌单
https://music.163.com/playlist?id=2430956884	〖安静向〗英语小众疗愈曲
https://music.163.com/playlist?id=2475982506	听一次就不会忘记的撩人旋律
https://music.163.com/playlist?id=2543383781	了不起的麦瑟尔夫人｜第二季BGM
https://music.163.com/playlist?id=2425937069	「救赎」独居深宙 陷入沉思
https://music.163.com/playlist?id=2538295130	精选怀旧经典DJ舞曲
https://music.163.com/playlist?id=2498875907	02年的新生代歌手小姐姐的推荐
https://music.163.com/playlist?id=2505132723	11.23丨百大DJ.Vini vici【精选】
https://music.163.com/playlist?id=2143050854	『吸血鬼后裔Legacies Season』 每李每集gX
https://music.163.com/playlist?id=2222766432	尤克里里|听见便是夏天的味道
https://music.163.com/playlist?id=2446450910	［口哨响指］校园单车记忆
https://music.163.com/playlist?id=2549896937	Aquaman (Original Motion Picture Soundtr
https://music.163.com/playlist?id=2548475210	DC《海王》电影原声带
https://music.163.com/playlist?id=2496198970	电影《毒液》BGM/OST
https://music.163.com/playlist?id=2424961165	好听到可以单曲循环的歌
https://music.163.com/playlist?id=2501312988	『欧美精选』10w+ 爆火歌单！
https://music.163.com/playlist?id=2506678995	【电音系列】栏杆破坏者！
https://music.163.com/playlist?id=2398669571	Melodic Dubstep | 天籁之音 聆听旋律
https://music.163.com/playlist?id=2495928022	流利阅读
https://music.163.com/playlist?id=2430014860	PS4游戏《漫威蜘蛛侠》原声带
https://music.163.com/playlist?id=2434468771	「深邃电子」惊艳Trap能让耳朵怀孕
https://music.163.com/playlist?id=2497175821	walls and wars
https://music.163.com/playlist?id=2511622343	The Miseducation of Cameron Post错误教育
https://music.163.com/playlist?id=2484268916	荣耀战魂_For Honor_原声音乐
https://music.163.com/playlist?id=2464773340	朱正廷同款歌单^^
https://music.163.com/playlist?id=2535490335	AW他让很多人认识了电音让很多人爱上了电音
https://music.163.com/playlist?id=2466249410	欧美第一女团Little Mix金曲全盘点
https://music.163.com/playlist?id=2548866868	【海王】电影原声BGM
https://music.163.com/playlist?id=2534618131	Jason.c的basslinehouse
https://music.163.com/playlist?id=2541504945	From Your Balcony 2018年度歌单
https://music.163.com/playlist?id=2474509071	Tep No (旅游BGM推荐曲)
https://music.163.com/playlist?id=2531254473	小马丁Martin Garrix2018Tomrrowland合辑
https://music.163.com/playlist?id=2487026918	Cute Vibes | Cute girls do cute things
https://music.163.com/playlist?id=2457918014	支撑我肝作业的力量（超燃！！
https://music.163.com/playlist?id=2458340103	??听歌学英语单词 背单词 考研单词 四六级
https://music.163.com/playlist?id=2484558230	者思范-新时代（扛枪思密达）
https://music.163.com/playlist?id=2155311809	迈阿密电音节UMF 2018 | Tiesto
https://music.163.com/playlist?id=2491918320	Legacies | TVD衍生剧吸血鬼后裔OST
https://music.163.com/playlist?id=2522994235	Gfanfan翻唱
https://music.163.com/playlist?id=2467246972	辣鸡抖音毁的歌
https://music.163.com/playlist?id=2510599725	Found Frequencies Nov Playlist
https://music.163.com/playlist?id=2428945134	Apple动次达次广告曲
https://music.163.com/playlist?id=2411308317	“晚 安，我 睡 觉 了”
https://music.163.com/playlist?id=2476185168	神奇动物在哪里2 ：格林德沃之罪
https://music.163.com/playlist?id=2340088926	「少女幻想」想与你一同坠落
https://music.163.com/playlist?id=2361609471	Future Garage?氛围孤音 操纵心灵
https://music.163.com/playlist?id=2444532865	我的糖果和你的甜蜜饯儿
https://music.163.com/playlist?id=2195187950	事后烟//落日飞车//LEO
https://music.163.com/playlist?id=2413654914	Lord of the Lost失落之主2018中国巡演歌单
https://music.163.com/playlist?id=2456054842	高堡奇人 第三季 OST
https://music.163.com/playlist?id=2432233013	Maniac - Dan Romer（美剧《疯子》）
https://music.163.com/playlist?id=2526714096	抖音私人藏品
https://music.163.com/playlist?id=2263546889	Pitchfork: 50张最优秀的2018年专辑
https://music.163.com/playlist?id=2546006628	*海王*最新原声·及DC人物曲
https://music.163.com/playlist?id=2460324230	Spotify | This Is Rihanna
https://music.163.com/playlist?id=2500804060	2018年EMA颁奖典礼获奖名单
https://music.163.com/playlist?id=2290910260	日月星辰落入你眼中 像穿过整个温柔宇宙
https://music.163.com/playlist?id=2521981634	《我的天才女友》My Brilliant Friend OST
https://music.163.com/playlist?id=2483552374	『艾尔肯 阿不都拉』Arkin Abdulla
https://music.163.com/playlist?id=2473812647	「性感电子」EDM TRAP 人声邪魅的低音
https://music.163.com/playlist?id=2434024289	【电子·女声】惊艳耳际 怦然心动
https://music.163.com/playlist?id=2441577574	欧美精选 超10W+ 付费也要听
https://music.163.com/playlist?id=2426571475	美剧 你 YOU 安眠书店/为你凶情 第一季
https://music.163.com/playlist?id=2428010730	TRAP?NEVER?DIES
https://music.163.com/playlist?id=2486544154	萨布丽娜的惊心冒险（圣诞特辑更新）
https://music.163.com/playlist?id=2418100868	欧美女声 | 私人珍藏系列
https://music.163.com/playlist?id=2546299738	DC电影《海王》片尾曲来了
https://music.163.com/playlist?id=2410367794	奇迹唱片行A面（按照书中顺序排列
https://music.163.com/playlist?id=2514682841	YG宝石盒BGM
https://music.163.com/playlist?id=2460480028	Elite(?lite)名校风暴第一季插曲
https://music.163.com/playlist?id=2370786999	Greyson Chance灰森在听推荐歌曲
https://music.163.com/playlist?id=2426721626	EDC CLUB-party『江门总店』
https://music.163.com/playlist?id=2450558426	EMO 禁止跟唱
https://music.163.com/playlist?id=2366416108	NBA2K19 Soundtrack
https://music.163.com/playlist?id=2414392263	西班牙版SKAM|SKAM Espa?a|SKAM西班牙版
https://music.163.com/playlist?id=2438016539	我们这一天第三季/This Is Us S03 （2018）
https://music.163.com/playlist?id=2522584369	你的童年回忆，都在BGM里
https://music.163.com/playlist?id=2463829432	名校风暴第一季?lite Season1[附简介]
https://music.163.com/playlist?id=2411857742	Shameless Season9(无耻之徒第九季)
https://music.163.com/playlist?id=2469811204	清新House丨Outertone精选歌曲
https://music.163.com/playlist?id=2453805224	E B T M X
https://music.163.com/playlist?id=2467404801	欧美嘻哈说唱经典
https://music.163.com/playlist?id=2366574951	日系/英文/那些适合做作业听的歌
https://music.163.com/playlist?id=2347262072	［弹唱向］用吉他钢琴细数满天繁星
https://music.163.com/playlist?id=2333000111	【格邓/GGAD】美丽与毁灭
https://music.163.com/playlist?id=2435656764	Gucci古驰走秀背景音乐
https://music.163.com/playlist?id=2305657717	伤感纯音乐
https://music.163.com/playlist?id=2440797349	我身后的陶斯 BGM
https://music.163.com/playlist?id=2341194970	〖Leediiaa〗的歌单
https://music.163.com/playlist?id=2541286299	海王 Aquaman DCEU力作 电影原声歌单
https://music.163.com/playlist?id=2331192382	A神永存 永远的Avicii!（精选集）
https://music.163.com/playlist?id=2206796624	高考党励志英文歌单(提神版)
https://music.163.com/playlist?id=2458905929	Aquaman · 海王
https://music.163.com/playlist?id=2465440148	2018年10月小秘书新歌推荐
https://music.163.com/playlist?id=2257174689	无敌破坏王2：大闹互联网
https://music.163.com/playlist?id=2363438453	俄罗斯土嗨神曲，cyka blyat！
https://music.163.com/playlist?id=2522222282	mumble rap 近十年进化史
https://music.163.com/playlist?id=2493286702	独立厂牌Captured Tracks：白日梦美学
https://music.163.com/playlist?id=2127538729	小马丁珠海Clubillusion演出歌单
https://music.163.com/playlist?id=2432457983	CSGO伦敦FACEIT MAJOR音乐集
https://music.163.com/playlist?id=2267024613	【舞力全开2019/Just Dance 2019】歌单
https://music.163.com/playlist?id=2498402186	八年了，恭喜LPL登峰造极境
https://music.163.com/playlist?id=2434217598	心系远方|放眼望去，步行之路幻化千万可能
https://music.163.com/playlist?id=2413824909	美国恐怖故事第八季 启示录 插曲（已完结）
https://music.163.com/playlist?id=2252823856	EA SPORTS?FIFA19原声音乐大碟
https://music.163.com/playlist?id=2415453184	幻梦｜给回忆一盒阿司匹林
https://music.163.com/playlist?id=2302457777	《Handclap》全版本收录
https://music.163.com/playlist?id=2373527605	该如何用风景如画来形容一首电音？
https://music.163.com/playlist?id=2373605594	精灵旅社3:《DJ拯救世界》
https://music.163.com/playlist?id=2465717724	一副耳机?一首电音。
https://music.163.com/playlist?id=2291640729	沧桑岁月‖缓慢思绪，如烟般飘浮
https://music.163.com/playlist?id=2373060451	「星空电子」纤云弄巧，飞星传恨
https://music.163.com/playlist?id=2346770472	风城芝加哥〔蓝调音乐的圣地〕
https://music.163.com/playlist?id=2361864999	爱丽丝没有仙境
https://music.163.com/playlist?id=2210332997	跟着迪士尼学英语，宝宝最佳外语儿歌
https://music.163.com/playlist?id=2426063858	宿舍蹦迪整栋楼一起嗨歌单（持续更新）
https://music.163.com/playlist?id=2280499804	一起去浪 | 加入这个放克舞厅
https://music.163.com/playlist?id=2268257581	历届世界杯主题曲(1986-2018)
https://music.163.com/playlist?id=2359534560	「Shoegaze」沉醉于声响与光影
https://music.163.com/playlist?id=2492741153	入戏太深|一个走不出电影情怀的观众
https://music.163.com/playlist?id=2519662546	「欧美」燃情奔放 摇滚时光
https://music.163.com/playlist?id=2496009655	Neon Fruits丨水果味儿的强效兴奋剂
https://music.163.com/playlist?id=2342859384	撩人微声?微醺后的脑部夜跑
https://music.163.com/playlist?id=2541694997	Aquaman 海王〖DC电影宇宙】
https://music.163.com/playlist?id=2437741415	交响黑是一束黑曼陀罗
https://music.163.com/playlist?id=2276656984	美国恐怖故事8 启示录
https://music.163.com/playlist?id=2486172697	与欧美大牌合作的韩国歌手们
https://music.163.com/playlist?id=2239888579	【欧美】致迷致幻、迷人声线与电子旋律交融
https://music.163.com/playlist?id=2128946358	妖精的尾巴（主题曲?片尾曲）
https://music.163.com/playlist?id=2518171636	极致旋律&空灵飘纱
https://music.163.com/playlist?id=2396071651	低音高频，带你遨游Psytrance的迷幻世界
https://music.163.com/playlist?id=2469941518	另 类 节 奏 · 放 空 解 压
https://music.163.com/playlist?id=2424171628	【听歌指南】Future Bass | 撩控的软电子
https://music.163.com/playlist?id=2482344167	百鬼派对！万圣节甩头指南！
https://music.163.com/playlist?id=2416787609	我假装还有来日方长
https://music.163.com/playlist?id=2098680820	不是所有Fütur?B?s?都是小清新哦
https://music.163.com/playlist?id=2370132937	NBA2K19正版BGM背景音乐
https://music.163.com/playlist?id=2287438346	城市星空下的两颗契合灵魂°
https://music.163.com/playlist?id=2521649305	DC海王Aquaman 原声BGM
https://music.163.com/playlist?id=2064349331	小猪佩奇bgm集锦
https://music.163.com/playlist?id=2204313231	复古流行 | Dance Back To The 80s
https://music.163.com/playlist?id=2468073853	「Bluegrass」留声机里永存的时代之音
https://music.163.com/playlist?id=2151512288	颜妹她们的选择就是不赖【超重低音】
https://music.163.com/playlist?id=2438302427	【80'sFunk】Synth Funk‖最后的黄金年代
https://music.163.com/playlist?id=2119810237	狂野飙车9:竞速传奇?Asphalt?9?原声BGM
https://music.163.com/playlist?id=2366691357	稀 | 奇 | 古 | 怪 | 音 | 效 | 工 | 厂
https://music.163.com/playlist?id=2339080034	微醺向 | 你的棉花糖电子
https://music.163.com/playlist?id=2437286970	☆漫威观影指南☆
https://music.163.com/playlist?id=2499464058	晚安曲丨我温柔而通透的小宇宙
https://music.163.com/playlist?id=2513218326	播放这个歌单，今年维密由我开场
https://music.163.com/playlist?id=2341670226	美妙诗集 | 浪漫主义者的放恣幻想
https://music.163.com/playlist?id=2509066784	我可以一辈子注视你，你就像我最爱的电影
https://music.163.com/playlist?id=2417714478	答应我 今天也请你务必要开心哦
https://music.163.com/playlist?id=2439840640	梦幻电子 | 仙气缭绕 沉浸幻远
https://music.163.com/playlist?id=2313248419	Wow！这些歌简直好听到闪闪发光
https://music.163.com/playlist?id=2434846580	酷男孩 | 洒脱不羁的乐观主义
https://music.163.com/playlist?id=2479397515	甜味爵士 | 焦糖拿铁口味·甜柔度100%
https://music.163.com/playlist?id=2523798161	心怀世界 · 摇滚人生的博爱情怀
https://music.163.com/playlist?id=2411342680	“ 近朱者赤 近你者甜? ”
https://music.163.com/playlist?id=2512092824	午夜降临 | 如何在房间优雅的跳舞
https://music.163.com/playlist?id=2386773878	另类R&B|无法抗拒的别样性感
https://music.163.com/playlist?id=2391847711	Tropical House丨如痴如醉的海风沙滩雨林??
https://music.163.com/playlist?id=2506166145	清新男嗓 | 在寒冷的冬天里谱一段阳光
https://music.163.com/playlist?id=2393802027	来 自 蓝 调 的 浓 情 问 候
https://music.163.com/playlist?id=2398625189	梦幻笙歌丨纵瀚海星辰，翛然浮生若梦
https://music.163.com/playlist?id=2415455938	论如何优雅高冷且性感|Remix
https://music.163.com/playlist?id=2349389734	睡在一片花海里做个美梦吧
https://music.163.com/playlist?id=2203927235	夜深了｜听电影讲枕边故事
https://music.163.com/playlist?id=2068079160	优雅英式英语朗读
https://music.163.com/playlist?id=2094703454	??? ?? ?? ??? ????
https://music.163.com/playlist?id=2102574166	每个人心里都住着一个小恶魔°
https://music.163.com/playlist?id=2186405575	【Rap】光听Beat就足够好听
https://music.163.com/playlist?id=2189138758	Swing Jazz / 复古摇摆
https://music.163.com/playlist?id=990907486	Melanie Martinez牙牙◤治愈暗黑童话风◢
https://music.163.com/playlist?id=2032593942	健身跑步歌单[瞬间喷涌的Drop/运动向]
https://music.163.com/playlist?id=2327589181	DC电影《海王》OST/BGM
https://music.163.com/playlist?id=2078199866	后摇情緒丨寂寞啞言的孤獨患者
https://music.163.com/playlist?id=1995464752	漫威电影开场音乐合集
https://music.163.com/playlist?id=2531731972	甜心浪漫｜撩动心弦100%
https://music.163.com/playlist?id=2313686991	「趣乐糖果」玻璃瓶里的清甜果味泡
https://music.163.com/playlist?id=2304955448	法语｜与你漫步在小巷里的旧时光
https://music.163.com/playlist?id=2511503266	再见了，漫威之父
https://music.163.com/playlist?id=2410478271	Halloween 万圣前夜 | 拽出魔鬼的步伐
https://music.163.com/playlist?id=2526036005	DJ丁磊打碟首秀完整再现
https://music.163.com/playlist?id=2142593775	『懒节奏』氛围里你的清晰衬托了孤寂?
https://music.163.com/playlist?id=2446655302	将最美的情话藏在这些英文歌里
https://music.163.com/playlist?id=2235159738	2018年公告牌音乐奖获奖名单
https://music.163.com/playlist?id=2499249150	冷门佳曲：宛如梦境般的迷幻嗓音
https://music.163.com/playlist?id=2373987470	酷女孩 | 俏皮优雅的行乐素日
https://music.163.com/playlist?id=2313427124	如何用手机铃声惊艳四座？ 纯电篇
https://music.163.com/playlist?id=2508501707	"""世间上最璨然的烟火, 即是你的灿然一笑"""
https://music.163.com/playlist?id=2301227992	欧美精选 | 嗨 伙计 要来首10w+吗？
https://music.163.com/playlist?id=2341864198	「伪治愈系Rap」你价值连城伤口的良药
https://music.163.com/playlist?id=806065005	电音8D环绕 带上耳机世界都是你的
https://music.163.com/playlist?id=2313779410	Mello Gaming
https://music.163.com/playlist?id=2090838082	康纳麦格雷戈专属BGM
https://music.163.com/playlist?id=2486401519	「谁在撩动少女心弦」
https://music.163.com/playlist?id=433392959	☆慵懒的节奏勾人的嗓音 开口就迷醉的魅惑
https://music.163.com/playlist?id=2295576710	自然民谣集☉听见薄雾微光
https://music.163.com/playlist?id=106541570	适合循环播放的纯音乐（二）
