159746,轻音乐
159746,ACG
124733,韩语
13891,说唱
13891,日语
12262067,轻音乐
12262067,治愈
12262067,韩语
12614013,韩语
12614013,流行
12614013,放松
12074804,韩语
12074804,流行
12074804,放松
12450163,韩语
12450163,电子
12450163,舞曲
964457,日语
964457,ACG
58472,欧美
58472,电子
58472,兴奋
12008035,欧美
12008035,电子
12008035,兴奋
1019467,日语
1019467,影视原声
14270,日语
14270,流行
14270,浪漫
1079097,欧美
1079097,电子
1079097,浪漫
17825,日语
17825,孤独
17825,ACG
747064,日语
747064,ACG
747064,游戏
35332,欧美
35332,影视原声
21349,日语
21349,ACG
21349,影视原声
1156235,韩语
1156235,流行
1156235,影视原声
124169,韩语
124169,浪漫
124169,影视原声
124169,流行
28796,欧美
28796,摇滚
28796,另类/独立
92504,欧美
92504,流行
92504,另类/独立
92504,治愈
92504,地铁
27906994,日语
27906994,ACG
27906994,网络歌曲
906118,日语
906118,ACG
906118,网络歌曲
1021040,韩语
1021040,治愈
1021040,影视原声
159247,欧美
159247,日语
159247,影视原声
44324,欧美
44324,学习
1086078,华语
1086078,欧美
1086078,说唱
12544560,伤感
12544560,孤独
12544560,欧美
12544560,说唱
12544560,电子
12544560,夜晚
12544560,另类/独立
79377,欧美
79377,爵士
79377,怀旧
1154015,日语
1154015,ACG
16995,ACG
16995,日语
16995,思念
16995,治愈
17350,日语
17350,R&B/Soul
17350,治愈
83518,欧美
83518,电子
83518,快乐
14345,日语
14345,欧美
14345,华语
13937,日语
21136,ACG
21136,日语
21136,思念
12809019,欧美
12809019,电子
12809019,酒吧
16605,日语
16605,夜晚
16605,治愈
16605,清新
16605,快乐
16605,怀旧
16605,经典
16605,流行
16605,ACG
16605,另类/独立
16605,欧美
16605,学习
45195,欧美
45195,民族
45195,学习
11974152,韩语
11974152,浪漫
11974152,影视原声
12011128,韩语
12011128,浪漫
12011128,影视原声
12458087,韩语
12458087,安静
12458087,欧美
12458087,电子
1058195,欧美
1058195,流行
1058195,孤独
976007,日语
976007,ACG
17727,日语
17727,伤感
17727,ACG
27888402,韩语
27888402,散步
27888402,放松
18009,日语
18009,伤感
18009,ACG
14829708,欧美
14829708,电子
14829708,兴奋
608511,欧美
608511,电子
608511,兴奋
19605,日语
19605,ACG
