2046839100	28312150,5295207,27812406,26496640,22845627,26141307,431357967,5417188,5315198,5315442,22829170,443277598,22840688,5388907,5393036,5358853,474567437,36668794,38018399,22833371,22840667,441102027,26383884,22641294,29750632,5350959,32174079,428203717,27808491
957074819	28832026,5309043,29462910,5321423,491950418,28308791,476569162,467952037,27970221,38679859,29544279,22832457,411921485,28267469,481523315,22841860,25704122,28815845,35778001,445844731,38679735,413834636,468802045,28125406,5333829,479341439,22844658,431853653,405599144,28838382,34828973,29544295,27501747,411314285,33367404,26115566,5374545
753013460	422094728,39443130,26312479,26165832,5389006,5389987,445844735,399411267,33111712,5410438,26103434,444267171,26103440,571854341,22835363,404184324,471403770,435552514,31191424,29343761,5389999,26103436,417250569,409031193,32174042,405455006,399405286,421148265,5343526,477331040,474932573,22845597,33479986,5406743,22843772,28094700,28568015,421423657,27090615,31645235,405455008,36024710
957136229	1319675564,1319674598,1319675562,1319675565,1319675561,1319674597,1319675563,1299563029,1299563028,1297748005,1297748003,1299557028,1299557027,1297748004,547764831,547764832,547764833,547764834,547764836,547764835,547764837,528478542,528478543,528478544,528478545,528478546,528478547,528478548,516321217
2279779288	533526898,28461702,509106775,36872591,863046037,31421442,4990422,28885472,33911781,478303470,500913315,427419509,411314666,509311682,427595458,28798391,41666363,22761985,416552407,482809020,29732806,26418242,410801524,427595456,411315791,476081901,454698150,491943193,446875767,533017594
2392805622	468403470,27812413,27812406,27812400,297048,198842,28798688,199482,252629,41500098,31209809,431794103,5239781,5388907,37720553,33525399,466185682,35382257,447198325,31877467,27812401,27812402,27812403,27812404,27812405,27812407,27812408,27812409,27812410,27812411,27812414,27812415,27812416,27812417,27812412
2008120166	553753264,414980539,520521705,530801254,496577031,496577034,515647526,515647536,507585660,521706856,38673746,518904336,434550485,411314827,411314823,426026163,443876032,33599578,480769559,439121626,506083858,424477368,430043315
2402809108	1325403901,1323212648,1324969526,505405982,528273173,1319873388,1319873389,507989922,1318288121,1318288122,1316615482,1316615483,1316330436,1316330437,549818888,26141853,5387800,556203261,511416950,22080575,31140326,17106314
2490056819	28126840,5346695,473873430,5346653,22677859,28126839,5346723,28126835,28557036,473873432,1313107896,5346694,22677883,35848032,35847043,35847040,1316563427,473873431,22677874,22677877,5346787,5346799,508053144,5346672,5346669,473873437,473873439,28557032,28126837,5404398,5346789,35848265,32102396,35847042,28126863,5398654,35848033,34084969,508053142,5346725,473873436,22677873,473873435,553310143,22677879,22677856,22677855,508053143,35847041
2357990119	473403574,22739465,409941899,1311397281,1311397280,36308857,549664346,409931955,494407612,473403571,461518896,22814000,454698685,26258944,473403573,36307507,409941900,409931952,22739568,409931953,473403575,473403576,33599662,28253799,409931954,5336694,409931951,473403572,26584597,22739529,5392448,26123394,22739555,5398694,28253804,535028900,32451252,5398583,32451264,32451249,32451257,32451266,32451255,26123412
2520992698	526904859,529391264,529823424,531295474,533455456,536570545,537854263,541422642,548890997,549664354,551340976,554191936,557158217,556203085,557583436,563563347,568207950,568207996,571059729,1303019042,574921594,574928448,863967341,865040325,1294880861,1297744010,1300381755,1300885831,1307376239,1308081407,1310960026,1310906727,1316563427,1317116311,1323035774,1326027044,1328885616
965419799	34057200,30621273,481854957,417247997,30512960,26429347,493646355,487375666,479938054,481849618,491757241,31191423,481858693,424060278,493285806,482999858,485347128,488641796,27902202,442314595,422463134,473602538,492833341
457617088	31545333,26568928,16858394,29418533,36668810,34084708,27526336,415792224,1774891,430297344,1712143,442869472,448917177,425372274,453185808,423228325,30148768,428095073,427416430,425828600,5379642,28836217,39443846,29535349,27836910,413812469
943001246	29393365,458697927,456175327,462861303,456175328,32803329,38018358,22841379,426881408,446875882,36308619,29769388,474932434,481849618,488654422,463840434,474567437,36668994,399367081,436346327,29393364,410802534,471403980,462895251,441102017,438466156,403711023,22841381,28282046,5401685,5361099,5361294,417859227,446874736,31066724,408522077,484732872,428203716,458697930,474932573,447506014,473602538,434659345,28228208,468490273,464015747,464188351
2213640194	29897137,401382124,5342711,401382122,438462073,424163775,481878085,491233906,28977556,438462075,480049,426881492,22760017,5369287,545799062,35090576,453189956,522631486,29572618,530995804,498768141,41650793,769560,3026583,522628,22845627,22832102,5401345,5392481,29572615,28563046,440207795,5376492,37095510,31460054,633123,35090579,5314348,5368698,17106314,35090581,35090573
2376912389	420500022,488647561,473873431,29818821,39956037,33024151,35848033,488641528,476081926,481854957,1302173544,1312711534,414979777,39436189,31545084,32785396,424060277,38018358,417859306,502228622,30854210,553398754,487375666,479938054,488641796,475277374,418603972,400162928,5406424,39436183,441489579,28406971,39443130,26429347,28406972,424057262,528272395,400690311,427595458,416552251
2357173361	17739897,489997584,481691618,26430725,532950289,553753264,501467216,521418812,466122659,475221023,26574223,504265014,534540558,27556211,32835964,573583330,445144890,520274121,863046037,35847559,34228719,1518938,451703096,415904452,529546024,515269424,476598254,491484150,545350864,499274178,36586669,27538357,416531317,35847388,418602611
747869100	477250350,477251343,418654739,448916724,473817859,473940254,401249767,477331901,26109560,436698453,468819526,473817880,462612450,477250351,35307713,36307994,36492008,401250768,426291482,473817884,446508633,464035482,26110654,22834730,425136246,436699462,26425152,421148705,421160569,431853046,481241252,26543250,28733575,28733576,35288248,27808728
772083424	22841127,28593335,28452117,35617555,36586220,433018054,5398837,462997476,417247230,33479989,28219246,27804621,5396113,5416871,28191858,5382309,5410517,22843717,29744758,5409991,27812413,417250211,32046500,35437045,420513276,35755092
2493455546	1325403901,1323212648,864648701,1323213621,1324969526,1324880971,1324880966,1324880969,1324880973,1324880968,1324880970,430208413,405377643,556203261,26141853,1323210837,5387800,31140326,28854966,17106314,507989922,1325405564,1324880972,1324880976,1324880977,1324880975,22080575,511416950,549818888
314515166	506092588,1303026554,434659334,474791932,434550487,425828598,425828604,425684691,425684696,425828599,425684692,425828600,425684693,425828601,425828602,28242990,28242982,28242987,28959199,26505898,28959190,27713474,28546075,28959193,28959191,31654636,31654643,31654641,37240485,37239513,37239511,37240490
2343501725	29850436,409941158,514761086,514761089,505851461,412902939,409941159,523035431,514543122,438794011,514543121,454438618,37092541,514774073,472137861,33410895,472137860,33887954,514543120,29019558,30780165,472141770,33894251,467166663,542691076,514761085,30512503,514765079,412175574,479219530,400690093,526464615,526472498,526472499,38392312
2300577502	700032,28830803,25723366,560139,740558,624670,28661195,857619,4936678,31421442,26447698,460319,26447701,478303470,5392152,5361103,5363428,5358853,26418242,406907311,29544930,27501949,22704401,28254795,812400,409941242,453927826,474409145,400690311,541352,5260838,488388667,515143220,27090005,26418808
2392087095	562597440,562592434,562592433,562598447,562597439,562594416,427595463,427595459,1293951297,427595460,509311687,484058390,509313687,427614370,410802499,448143354,427614368,1293905335,410801524,509313700,427595461,528272395,509311682,509311681,427595458,427595456
2470552423	22846728,22846724,22846685,22846682,22846665,22846675,22846711,22846689,5378852,5337273,5337338,1318519561,26110835,5313429,5313467,22846683,22846693,22846717,22846703,22846732,22846725,22846733,22846667,22846718,22846722,22846709
2387317192	28546076,440353502,411315797,425828604,411315796,506092588,26505895,26505893,27713475,27713469,541492537,541511560,37240490,28959193,28959190,28959188,506094567,459139364,459159224,459139375,459159220,459159218,459139365
2300684161	458679625,28738294,36668662,863961559,427595463,640866,22704411,28701638,37239142,28701635,26581079,441491080,26116370,31545084,509311681,472045510,427595461,27058259,5399391,402073254,31517929,22841118,26305432,28884461,31168543,427595460,5346574,26115278,453189367,36990266,437605894,247491,423015850,17405520,446875767,522915768,441116287,29122630
960827299	5293027,521187955,521187956,516415692,516415693,513356627,513360569,28126877,28126878,33223285,39224788,28606369,28606364,5407476,5392250,5188313,5329294,5329302,5188316,5329295,5329297,5329298,5329299,5329300,5329301,5329303,5329304,5329305,506094968
2449447488	1318284362,1294951863,28341188,486814210,863967341,431855235,446875762,33190811,29753373,26598520,863967342,517663354,468517885,29753375,22835398,26095759,409931948,427373377,553753881,33190813,446874725
2490761481	27804342,5346695,473873430,5346653,22677859,27804341,5346723,28126835,28557036,473873432,1313107896,5346694,22677883,35848032,35847043,35847040,1316563427,473873431,22677874,22677877,5346787,5346799,508053144,5346672,5346669,467590816,473873439,28557032,27804351,27804339,5398654,35848033,5346789,35848265,32102396,508053142,35847042,5346725,473873436,22677873,473873435,22677879,22677856,22677855,508053143,35847041
2471644294	22846728,22846724,22846685,22846682,22846665,5378820,5379120,5378852,5337273,5337338,1318519561,26110835,5313429,22846232,22846683,22846693,22846703,22846732,22846725,22846733,22846718,22846717,22846722,22846709
1989601362	32785537,5382901,38679011,549941158,439121951,5411531,31645169,22844788,35288251,5382903,401723210,408055471,26119823,482395383,5380051,29803391,37955041,28528781,22844821,29715874,30612927,534544044,481853537,521415652,5363789,30612937,406737885,443875560,28814333,419594175,26119814,26111212
2482734345	863046037,437290860,399340016,424264010,29046172,414586175,485347116,35779017,458697927,492833341,553398754,34179015,424057263,35447760,39436183,39443130,36924666,29732206,35283191,424060278,516318023,27671423,28406972,37092701,451113348,541422642,426026161,31356664,425828915,500324074,509781432,502706776,31245761,424060277,33327120,22832513,569870780,36872591,400690311,5400369,29567603,451126287,34923346,30621273,28240315,453927826,34364593
2216739277	548145318,548145319,1300885831,556203085,446512627,434550484,486814629,512497402,515647806,1317116311,543611430,501214421,1303010198,1300034101,481537121,500684517,487375246,513336103,517713178,478686129,480575805,420513179,516323322,1297751002,507796477,507783891,478736344,517565092,545799470,37206367,425684825,5376024,479938975,573581048,485960255,1302335686,528478473,1297532414,551338074
2435074528	489037240,1329719512,1329719513,1329719515,1329719511,519250358,533455463,1313363191,438462990,533455462,31010809,1297747980,429210072,34532027,428642909,34532026,429210075,489037241,455311481,29498282,519250365,533455456,519250361
2231517430	35779017,30512960,473873431,29732206,413834738,515647527,22774990,554242625,1299983882,399411607,34690854,36872591,423997534,475279662,479938054,442589023,546722462,441566368,426291337,573583584,28798391,863046037,480579262,481849618,438462225,402073488,461167191,419115026,35090760,475072671,404184562,403012582,427595461,427595456,478736173,31517462,34324371,427595458,417859045,30987373
2462399311	22829123,1314960180,1311064910,1307216119,30780154,440464157,31140082,26179698,407441554,28884460,430043768,424057262,424264010,413812967,436346327,22846439,26189480,29593517,479223505,470759381,488654422,29819014,22842150,401250137,492833341,554191983
